발전기0010,21077.24091,20209.78501,22787.45403,20877.75928,22719.27235,3041.773168,13954.48835,16523.08941,15684.65942,16129.42419,19001.30803,23172.89856,22671.61904,21243.98976,20657.41821,22032.70664,19625.15934,14290.30366,16701.64037,19440.66522,11179.57478,17231.31827,492.682624,20288.99656,25321.39669,18937.58765,18881.4369,22595.54326,24134.38238,12845.08747,19897.43022,21088.76795,14227.57358,13132.62362,14399.72778,17378.67477,21158.64117,20860.07336,19109.91678,20043.38717,18444.86739,4856.293792,9579.987221,5777.3243,13415.31766,13752.16978,13123.73238,20547.89934,19893.4876,14759.6419,25703.14925,20807.57773,23299.3544,17241.93072,16591.92214,16675.94376,15720.34128,12531.48859,21904.49766,21250.28886,17839.80554,16576.52002,20033.92765,2218.717088,12198.36856,14248.4841,22474.1533,16234.12526,12665.28581,11477.89686,9625.51016,4196.479616,2981.002304,2563.322272,9487.780624,9589.729968,17917.69851,6171.431392,13965.1083,14432.13654,322.923776,8208.368784,10143.51598,15031.42368,20055.03662,17463.9509,13189.0939,18126.25494,21284.07008,17045.31147,15057.47667,10503.36336,9745.444688,5482.682128,7288.245888,6632.439968,11503.0132,10114.70376,9795.360848,14910.98246,2516.854032,8526.913584,15867.64816,14010.81752,8520.681456,18102.47477,19088.80568,9327.034112,944.863024,660.792048,1454.402656,4855.303824,1780.76584,5915.230384,2120.998208,6237.58464,8911.537376,11095.29322,14375.48986,15762.93712,19165.38949,12780.04414,7952.498848,14468.33226,10168.45424,0,4507.442912,8419.153008,10810.26598,7053.4464,4004.632576,6891.503248
발전기0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
발전기0012,0,0,0,0,0,0,0,1.77288,67.4244,284.59308,300.02244,409.99668,272.73564,190.92228,1179.72576,1933.62912,1140.80736,1040.5776,987.87168,1848.90432,1568.04,2466.73632,3127.81248,3319.65216,3914.73216,3948.71328,3474.192,3058.9008,1716.0336,692.33664,2724.8352,970.72128,1483.44288,3053.1984,2462.00832,3211.07808,3583.368,2829.27456,3745.74624,2211.42432,2028.12288,1111.20096,1328.11584,2097.66912,1413.99168,2574.34656,2280.23904,2965.4544,3962.93664,3451.43904,2152.84992,1858.97568,1700.93664,870.40032,1384.07328,1096.23264,1354.6608,1878.51264,1696.77696,2697.74016,3156.75936,3353.12256,3019.23456,1547.14848,1729.65504,813.58272,1053.15552,956.28096,1184.15712,1286.69664,2382.8184,3580.73856,3448.3464,3714.19344,2231.53056,2073.04416,1246.93632,1014.62256,1095.07536,1074.11328,1957.9896,2705.5872,2440.39536,2817.57456,3391.16976,2306.42928,2160.24912,1916.47584,2027.50416,898.63344,1387.45584,1682.0712,1485.25488,2352.70944,1867.5648,3366.3168,4147.19136,3301.35984,2592.792,1256.13648,1822.43232,925.77168,1521.56448,1235.6424,1443.04272,2047.59504,2430.94752,2574.59904,3556.75824,2475.38736,2318.35104,2549.11824,1373.12496,685.45008,1100.63664,2320.76016,1157.27472,2455.08192,2522.79216,2634.97824,2296.35936,2343.43296,2138.08176,2012.90688,1342.656,693.86256,1303.63488,1066.88736,1463.46192,1743.77952,1902.11328,2408.84064
발전기0013,17.045952,18.024576,27.409656,26.26092,17.390712,12.753912,23.125512,13.226064,20.111424,21.856752,11.948208,13.018824,13.289376,12.903168,21.440136,25.07424,26.604744,15.340008,17.724288,15.489816,17.475336,22.89324,16.854144,12.439344,16.91592,17.60088,26.06688,27.223032,28.618776,15.53208,24.0822,28.52388,22.992048,21.520128,16.275384,16.180824,19.124424,13.92612,23.139216,24.581088,29.570304,18.684552,11.681136,12.766464,17.254392,19.65468,17.488176,13.623384,16.291152,16.674648,24.422976,19.484256,29.964792,18.009984,17.542776,22.069512,20.119824,23.164584,8.24928,11.803608,10.453416,18.742008,23.564784,20.70528,24.53256,16.663392,19.545168,26.069016,13.984104,11.486928,14.522232,13.7742,15.381336,17.467224,23.628648,23.791008,28.254768,22.745976,19.748304,21.978672,17.533032,14.968728,16.201848,14.058384,13.81416,14.164512,19.339536,22.972128,17.11224,17.592192,20.77524,15.9786,13.142568,17.669712,15.054672,12.299616,17.717616,16.287888,24.264168,23.684376,28.70916,22.163232,14.835312,17.74464,11.033736,17.217336,13.564536,10.820928,10.211184,13.779456,19.205688,27.274224,21.709536,17.839224,14.161536,17.755944,11.164032,15.894792,10.735896,11.279328,11.271696,15.432408,18.971544,25.40688,24.24588,17.16876,13.906416,15.626304,11.181552,20.247264,17.299824,15.135144
발전기0014,0.02928,0.1332,0.07248,0.204,0.50256,0.91008,0.02064,0.3876,4.61808,3.01704,0.34776,2.02224,0.99168,0.05352,0.07704,0.57384,1.40184,0.7404,0.0408,0.01944,0.018,1.88304,0.49704,0.95976,0.62712,0.1812,2.55552,4.74552,1.37256,6.1644,0.95544,0.61008,1.04088,5.2908,0.006,0,1.30968,1.50984,9.02592,1.16832,1.48224,3.06696,0.44904,0.4296,1.06968,0.30696,0.59952,6.32328,14.2404,19.72536,25.42296,21.1392,6.72288,6.21888,1.61664,1.0584,6.48312,14.40552,2.46864,0.97848,0.38352,0.07584,0.53808,0.90624,0.21216,0.29184,0.01296,0.0012,0.02688,0.07272,0.00744,0.00024,0.0132,0.012,0.0252,2.36904,8.89344,0.05664,0.00264,0.01056,0.07368,1.25088,2.17848,2.85528,0.59808,0.1488,0.16512,0.0864,0.27792,0.4704,0.10224,0.06864,3.39384,2.3088,1.96032,4.33344,4.872,4.31016,1.22664,1.10784,1.51584,0.21888,0.0468,0.00024,0.51696,0.45576,0.63888,0.09264,0.0672,0.2892,1.11504,3.2088,1.38552,2.60304,4.07952,0.18816,1.23624,0.54768,0.87576,0.52776,0.24576,0.8508,1.4772,1.36632,0.9348,1.62168,1.24248,0.20856,0.32112,1.36056,5.95944,1.35432
발전기0015,524.42388,208.47006,333.87786,276.66468,235.72872,120.04884,104.3271,87.12396,38.68326,144.09108,140.83488,367.77474,432.68202,438.33996,346.45788,275.91318,135.72378,135.76986,64.46016,121.2111,79.9731,131.78592,285.82344,401.97618,309.52134,155.9385,199.78128,207.73872,190.917,80.7993,132.048,61.7778,175.76928,224.91666,415.36206,513.44406,384.13116,326.16684,357.74766,143.33544,240.94944,109.54656,130.98438,201.61512,194.86008,245.93382,242.03682,416.4687,476.56188,395.66502,224.91504,212.45202,136.02924,76.07952,23.12046,2.38176,39.44556,83.5947,71.59104,107.36136,116.32446,93.26142,62.24508,85.79232,90.52128,55.78542,50.5998,77.95404,78.98076,13.46976,127.83834,156.97026,206.19594,216.80676,134.45892,133.5168,86.76072,40.94766,30.2049,45.51444,95.07816,166.8429,52.89444,206.03988,214.6284,160.62858,84.96846,113.70816,129.62304,28.3077,20.7945,84.41802,103.01508,106.61076,53.38422,223.61886,223.0974,144.21546,189.71964,99.56988,117.04878,39.46068,52.47018,53.62614,93.94488,146.0952,143.54154,159.89094,184.26204,124.58286,166.99068,148.0086,109.13778,61.79112,81.74286,67.51764,69.08004,126.3564,127.54098,166.5378,198.08856,113.1894,84.08664,63.02754,66.25134,58.24224,40.72176,43.79634,68.85252,74.32344,69.88806,79.6293
발전기0016,960.331608,488.1582,678.338136,362.429424,497.59596,348.537312,455.419728,319.791816,370.486008,521.70912,280.960272,770.890968,777.689496,700.411392,649.551816,437.473584,194.835528,241.215264,225.529488,391.498632,284.964696,424.827648,626.555376,836.877168,708.039432,646.76952,576.258336,571.233816,189.101736,161.887176,598.948488,232.923096,333.179208,641.497284,649.2285,759.34602,691.3179,614.7018,701.3538,343.31778,254.6568,136.93986,204.73794,393.70986,298.90818,547.9038,461.36808,873.5589,839.00862,632.0376,459.96534,366.41358,164.34306,188.79066,306.59328,242.9496,311.20686,383.8032,403.16706,604.7523,748.87308,778.797,527.4882,308.81016,320.72688,208.87308,280.07082,229.48416,290.57292,486.70164,572.36796,674.7867,733.44852,737.50752,516.52728,399.3516,181.4391,118.95264,310.93812,233.19396,329.70042,649.29258,433.23768,678.07458,734.14998,630.1665,540.92106,487.0746,332.39124,198.89172,323.82306,384.44292,428.91858,498.49326,360.98784,705.0852,421.6086,165.0492,572.45508,243.49464,297.87786,186.21216,236.99034,235.15352,356.67234,509.36328,540.6993,593.74206,636.40332,525.1464,633.27528,517.17276,281.18088,235.1304,308.94174,494.28792,255.57912,486.59562,518.3325,633.96612,786.87144,641.8026,501.58134,402.98832,353.1726,189.82116,379.39752,285.4656,330.11334,411.39666,249.51888,674.06976
발전기0017,4.115056,6.252378,1.95673,1.598533,7.074673,9.459616,9.677584,11.916304,12.547828,11.655356,11.763208,13.095356,14.505068,11.6702,10.52124,1.789796,7.721508,7.100384,6.36854,6.983416,3.238436,3.255272,5.052088,7.820048,9.293684,11.672992,9.346068,5.383376,4.732124,2.104108,2.175756,1.231164,1.254328,1.96804,1.494688,0.99128,4.61334,3.239112,3.048388,2.665396,1.287312,0.000104,0,0.791224,3.353864,1.833896,2.027544,3.15922,1.923568,4.535744,8.646684,6.069952,3.819136,3.241856,2.8021,2.460168,2.251104,1.545496,1.82344,4.078852,3.742472,3.484,5.038012,2.157332,2.652636,2.50326,0.884352,0.03166,0,0,0.19082,0,0,0,0,0,0,0,0,0,0,0,1.602572,5.03186,6.848852,6.914972,4.977828,6.4644,2.429636,1.409204,2.410764,1.564936,0.946044,1.37682,1.603524,3.042704,4.201304,3.927428,2.762876,2.734372,1.71042,0.514956,0.420336,0.959476,0.08668,0,0,0.302544,1.231036,0,0,0,0,0.000748,0,0.003196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
발전기0018,0.257099,0.371482,0.594964,0.61102,0.483581,0.331827,0.164824,0.037724,0.135666,0.149475,0.095404,0.060749,0.077084,0.20796,0.206456,0.176366,0.138719,0.055859,0.022286,0.000007,0,0,0,0,0,0.000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244332,0.214155,0.146409,0.148266,0.162642,0.00002,0.27145,0.438966,0.281093,0.321608,0.341791,0.340106,0.344076,0.111257,0.121746,0.094725,0.212835,0.314745,0.28017,0.337494,0.233935,0.262556,0.020665,0.000135,0,0,0.000007,0,0,0,0,0,0,0,0.085828,0.21713,0.258785,0.240435,0.229764,0.329918,0.436727,0.553773,0.556117,0.491689,0.628878,0.278481,0.732194,0.514368,0.579198,0.439346,0.256491,0.344442,0.374588,0.612471,0.553075,0.739247,0.665923,0.559374,0.595913,0.46197,0.506257,0.315965,0.148003,0.25933,0.418807,0.601455,0.709669,0.578193,0.321127,0.441895,0.477168,0.011359,0.095713,0.041966,0,0,0,0.154724,0.390516,0.237632,0,0,0,0,0,0,0
발전기0019,2250.4032,707.29728,872.17392,743.4456,930.56832,563.21904,887.33952,356.8152,846.69168,1402.51632,816.99888,1574.83392,1340.964,1181.7696,1893.84528,1322.91744,481.67856,445.76592,470.98128,845.85504,803.63568,1161.50352,1551.45312,1713.99024,2008.95984,2028.70608,1577.28816,1431.19344,516.6816,269.904,1140.91104,542.352,768.53616,1541.76528,1862.32704,2080.55232,1869.05808,1719.28512,1920.80352,1007.14224,677.0664,336.858,599.1732,841.6248,649.6464,1312.758,1355.2956,2450.8956,2139.7956,1821.24,1359.72,1067.0292,774.8808,522.1392,699.39,582.5892,700.242,998.976,1093.662,1865.4912,2168.5008,1913.3688,1435.056,696.108,866.676,494.616,711.528,442.236,612.552,927.804,1500.012,1979.46,2126.256,1792.992,1494.624,782.772,327.252,156.78,219.108,307.62,309.636,809.244,923.736,1629.54,1658.232,1300.104,1009.956,866.4,511.512,196.62,313.848,418.308,426.324,736.548,655.5,1699.872,1635.888,1267.38,1254.552,502.14,454.056,273.6,470.124,387.54,468.336,903.42,1120.668,1265.844,1553.88,1001.964,1140.876,892.356,426.408,397.236,459.492,577.896,428.4,737.688,1104.528,1303.488,1419.192,1230.948,900.408,655.44,673.728,389.316,577.32,451.212,486.48,613.452,1087.128,1358.688
